hole_id,from,to,al2o3,co,cr2o3,fe,mgo,mno,ni,sio2
DH002,13,14,4.398042137999407,0.11434338418063075,4.59902653482265,15.091505965245606,0.9446833529218116,0.7981090422231389,1.9690951928225413,20.826563321598428
DH002,14,15,3.0808982263406945,0.10266361305955397,3.5982087834420073,28.561109862113128,1.3125157575851687,0.9667929329674706,1.572409083545185,27.41374661968428
DH002,15,16,4.0838802400185,0.12409122977311599,3.5621885337803976,16.98806020544877,1.2126919007090757,0.7437206958509005,1.6465969466356825,23.950294773104673
DH002,16,17,3.495379989846994,0.1024733492210998,3.5680491450932825,24.64003329932263,0.5332692281185094,0.6890989146751708,1.8200691809795446,27.25821788953157
DH002,17,18,5.445960199877188,0.11643377206343769,5.93336038438159,5.64556524481468,0.5661453174528399,0.430064077337493,1.978726677501145,26.25907899666315
DH002,18,19,10.440550120892322,0.0006412374597522669,0.43117795685913407,48.21904426800302,3.3427311073079617,0.4013848197089834,0.34243506501340604,52.02088140570528
DH002,19,20,5.696448124621655,0.11050847771424609,2.0200656699966775,12.794485991805356,0.7510504011687291,1.039350355349483,1.8070168400068627,21.247640891060318
DH002,20,21,5.884735190788192,0.07648926950176632,5.057986952465837,27.305055258035697,1.2257556609917826,0.5221492788439582,1.5689931869184597,33.130802597008625
DH002,21,22,3.8402693740393863,0.1073388361087716,2.825765788154463,17.27779336289131,0.46959837907012414,0.7134365402430384,1.9121419431326572,19.604049174435552
DH002,22,23,7.821788681362753,0.058929097633914726,0.285239813114591,34.8888759955702,2.21622495722002,0.21253052301478603,0.797133024449811,42.58674894984175
DH002,23,24,10.255510428967042,0.0,0.0,54.3574623113805,3.6746486553797237,0.013462067421107449,0.16910291845615544,59.26077019395472
DH002,24,25,7.214465511600661,0.08478064130391315,1.9074295606390939,32.91705587967583,1.5180933848549734,0.2386747026155474,1.5090395936815728,34.96576656640918
DH002,25,26,9.356826698847705,0.0404876787939838,1.114589517416262,36.51087496078294,2.1803808832493297,0.5920125893767395,0.6490865090260497,45.45947657032805
DH002,26,27,10.099672207077859,0.0382472827223686,4.193453283486706,31.922754740085754,2.18710223362742,0.5922298233782043,0.6032095071873506,50.39218149705838
DH002,27,28,4.999416058657036,0.12006713077046491,4.498182535780626,17.711719402266993,0.7418119733039366,0.5926110177119465,1.6299673893541191,31.224979093224032
DH002,28,29,2.6885099685494507,0.1234405959530884,2.6633460191397433,12.514079815009747,1.3551300905658363,0.331526361094857,1.5622442770203118,26.998807583404158
DH002,29,30,6.773545972828209,0.04616319368549273,1.9803445139934046,23.2831154617791,2.171901496210196,0.426497330466048,0.8973353109248217,36.11350058112878
DH003,0,1,6.405851587288106,0.048216232755487996,1.4126016546554285,29.10740200038245,1.689964481471923,0.6885950921195345,1.3832417288705927,37.434896069171025
DH003,1,2,4.921175591573326,0.13005250464283458,4.398595129447253,16.070971002267598,1.027080118912132,0.6571627928083905,1.7005359795534023,32.337181058311515
DH003,2,3,8.279137933835447,0.04870939583752823,0.6355501574313642,29.519235930455732,2.1303937203854266,0.8128596756020041,1.025578485992405,38.22949151480091
DH003,3,4,6.161329862865083,0.060874003011136456,2.8825033051323885,19.960357150017995,1.4713328773971313,0.5737977636752447,1.3736243949547968,36.434086681354664
DH003,4,5,5.610263566228266,0.09887765022785656,2.722724498668072,24.82845640727998,1.7946719233533415,0.7633688500253976,1.3350678787820145,26.12126051171311
DH003,5,6,5.267618625427311,0.02792254546743752,1.4491985367283418,36.055332069352,2.017723839032351,0.611409893937511,0.8591940647652762,38.60843342870495
DH003,6,7,5.52767598132395,0.04955711820912433,0.787361138363095,41.332479969037124,2.3552047122628315,0.37521609346061763,0.6507218281301637,42.68070920452233
DH003,7,8,4.190256836683776,0.11438042189912451,1.0162820372583157,27.035417193591744,1.1557707791384941,0.5561154262933974,1.3986555543075976,32.35256463263648
DH003,8,9,9.174051134110961,0.0,0.13563620415197075,44.72366521062274,2.782686933153622,0.3297028759724659,0.6465713306134311,51.58539600858353
DH003,9,10,4.258395709140334,0.11736341982523543,5.9215851886735855,11.323836114996283,1.442394535842701,0.5110476569631421,1.7582652494481432,26.255073213423827
DH003,10,11,6.929128437475644,0.04646190176800956,1.1482308264854189,31.537154727679432,1.5912086940861607,0.431973146275785,1.0904273250670427,39.846220446959066
DH003,11,12,7.808448350704538,0.04054544633274028,3.1780949994343075,27.67257285218938,1.296116114670862,0.8199295959620229,1.3492652457412735,40.61077768328252
DH003,12,13,8.899071627841774,0.039049428865272726,1.0175070914695774,38.25565328168568,1.741496276731663,0.5788318981950366,1.0209344753060272,43.416489640131914
DH003,13,14,1.5236805974593146,0.12365337188323211,4.086032965490215,19.943318332046328,0.2565547921642346,0.6993903297739908,2.0224262532449755,26.2826983830466
DH003,14,15,6.242913045010344,0.07208966686704077,1.1307495618274044,41.847479822433286,1.7552462489491054,0.47488203785295946,1.2110839695854276,36.615668432121254
DH003,15,16,5.91409277126895,0.040148104865127925,1.2871100449815396,39.65608399001552,2.1173877321585146,0.5599336713067098,0.8115847490389352,39.40495708386209
DH003,16,17,8.055406705720726,0.06589457696429261,3.216507435090558,22.764004702656287,1.5918549201987893,0.6731073280850908,1.3193351973398166,39.72493379121274
DH003,17,18,3.2751214313217427,0.11997783682236154,7.3518108920964735,21.328285105907476,0.9837698096331328,0.7984945787809637,1.6657039227039503,33.404508617703335
DH003,18,19,9.350686316060742,0.10148887934081026,2.335666921926764,22.894802042013026,1.5522791273190042,0.7028808561597607,1.2860216291424764,36.4066288491585
DH003,19,20,8.192413931881395,0.007535850728707091,3.9642913322894815,31.49534332048797,2.947902090991011,0.4539601763602853,0.5664396755143978,47.96632825487956
DH004,0,1,4.592437892388718,0.050887323322194325,0.8575945801710421,44.21352933979849,2.2133782735313074,0.1832708624380625,0.972807307101496,36.1268389385924
DH004,1,2,9.111494827106327,0.025383301948487848,1.245717699040291,39.60287792955318,2.473149466568516,0.4144969293114215,0.7562187799277711,53.31526531484705
DH004,2,3,9.408934321241343,0.024056830030514044,4.007863852588899,43.56271195012775,2.5293351511037705,0.25368926951464826,0.6783812304400493,41.769812742389064
DH004,3,4,8.489259642770595,0.10896943912861297,4.097097013662523,32.52322353680288,1.331454155659818,0.8049544321231894,1.8879442902318069,32.22796838106932
DH004,4,5,12.188173055955783,0.0,3.338197886548954,48.75564288682278,3.5319221338008058,0.27671948959282094,0.5058281379910556,51.57807355608222
DH004,5,6,6.681150239754451,0.0,3.772372959960231,54.62673578898666,3.0787048988112184,0.48395341746184006,0.672048973554519,53.510290597696304
DH004,6,7,5.409889529077943,0.08112875942373075,1.9848654210791468,26.104602947087194,1.5299601598185493,0.7177845578622495,1.0912330954978855,33.20995003270161
DH004,7,8,3.130061326406322,0.11566606791669028,3.276140657895963,0.0,0.869423334098206,0.503725879129759,1.944640984267929,26.41743474867485
DH005,0,1,8.420081128194589,0.08314621479109562,2.4852535109640996,24.12783837369403,1.5053043510356738,0.5079133828296385,1.5156107023249696,28.074428285573617
DH005,1,2,4.419935276677927,0.11962304577526132,2.498918015083846,23.845168256940042,0.8290740853612599,0.6685682915299496,1.636350338907861,31.4998926906318
DH005,2,3,7.61395107220935,0.05706920581613123,3.2560528825319373,38.524489727464356,2.2589568188136466,0.3789899603233381,1.0184823346105305,40.52239875820968
DH005,3,4,6.921353090270326,0.06560610087119328,3.11081193007005,43.157699591014726,2.1938824787441855,0.5137264161824975,1.1204320194993236,43.213038394693555
DH005,4,5,7.568134260429281,0.0693328130812194,3.1671349410578995,30.308347970530555,2.1132488401500376,0.3791083582610426,1.2416161757824449,46.053780435744464
DH005,5,6,4.226459861839656,0.10308392980834961,3.1513412476468265,22.43510562864433,0.5864211294979181,0.9569533372909013,1.9032015965970914,29.020748948398154
DH005,6,7,8.324104492846585,0.011962323519374693,2.87860308433958,35.0557888225962,2.5268192917410297,0.44225103746217453,0.543455912974412,49.4392168553538
DH005,7,8,2.848343922734057,0.09738791445504538,3.293171758963765,22.704670990875105,0.6639107640193713,0.8223610923042735,1.924189267490668,26.6042154234126
DH005,8,9,4.926989441177545,0.04534556671819804,1.165281205830846,31.273717223321785,1.8818007078561703,0.4950528940797424,0.9764343636723742,43.642480646488245
DH005,9,10,7.217629282777497,0.04225143739887961,2.055750488925699,34.167328984659925,2.355912502763169,0.3493134873869751,0.5898159089983035,47.47804373355751
DH005,10,11,0.0,0.13695112297958928,2.262415315248049,8.943452978420403,0.18058717859648388,0.6609276227431068,2.26807137901885,14.840699824570418
DH005,11,12,12.092425673437557,0.07467165503021304,2.612074215682095,18.967266984416476,2.0826645735459106,0.5590339795881111,1.2539342659632935,38.86926770279907
DH005,12,13,5.693742100675049,0.07055176775309185,0.21249758331527868,26.1167633280326,1.8903595084602554,0.5097933669206267,0.9475502807107583,35.98040974377603
DH005,13,14,5.1001822093837585,0.09398953951619099,3.7118947031620966,24.970888167453893,1.6906562708579351,1.1196501401843746,1.5388184289717246,30.967738189056913
DH005,14,15,6.99970378766074,0.0756703776586888,4.5266607453400045,41.312024029468404,1.2788863336274208,0.7402981022480722,1.3589989875901924,29.572445665024958
DH006,0,1,6.892721552908007,0.05645511175627759,2.1863636110972493,17.60665704657002,2.1371897297374045,0.30732320218564024,1.0445825874097263,45.30662116877564
DH006,1,2,3.3495264903424813,0.06301316997916331,0.593242647908176,24.9151030269576,1.8863836493792918,0.5807487628055601,1.022855994006759,37.26120857622057
DH006,2,3,3.1567353498482347,0.1018797309200835,2.9402829548964857,25.290314750796902,1.3349357844027057,0.505920676469823,1.6093966839519471,26.06856620158252
DH006,3,4,5.966514463998487,0.122373343555544,1.060518042568065,17.745237870974144,1.231752436883104,0.8361825397484184,1.6571000825371371,33.111985089394025
DH006,4,5,3.853160381895506,0.12941476692361473,0.8961435143533727,20.171061682730162,0.4768973854953049,0.49262090523617463,2.0378625112032456,27.509784958064913
DH006,5,6,0.7331437817642392,0.13146192154232167,2.909594468131342,15.463207930266881,0.08197500721381212,0.5673640617023623,2.3208135838970962,18.37204148325391
DH006,6,7,1.152106723322193,0.14141562873428046,6.532705755258224,14.37355903191729,0.8405634870082382,0.6667355064248984,2.098316390969546,19.275678671434164
DH006,7,8,5.48732712674046,0.10907510196508556,3.7119171934746262,22.1925260732348,1.1302824724281693,0.7356049898410157,1.5716577201637,30.321718157046103
DH006,8,9,7.157643206036089,0.04740190436105188,0.8180908049917552,36.278278642429825,1.967103062722255,0.6563061830957082,0.9906064818709994,34.90157272657436
DH006,9,10,5.705171668164321,0.0752235708962416,1.6900604769987786,26.996144586552646,2.0672964217710135,0.9409589637244781,1.3370753184085677,33.030305941928106
DH006,10,11,5.8522231384493555,0.07615382572275187,4.552145130880604,28.9524862725305,1.1423857439344767,0.4235849684260107,1.5180528160531144,35.30346849906185
DH006,11,12,8.133212275391898,0.0041526406048990605,1.5599997796944602,48.30211360349992,2.4465082281898605,0.27479355448776827,0.8534105411889802,57.284901770483785
DH006,12,13,7.036638966786892,0.13095859662567458,3.59555184773861,16.582896771404855,1.1755043425746776,0.47701642783685166,1.6857023312844537,35.13273168734401
DH006,13,14,6.893507260281294,0.043116602094357546,1.392806621934646,22.874785548195632,2.175109801828904,0.5984450733907357,0.8827529726040646,44.71635399587066
DH006,14,15,1.591123252839683,0.11273464253643922,4.679461550934901,16.45998772833022,0.8402379744348034,0.6235816962295934,1.7766248672390643,26.55065291510034
DH006,15,16,0.0,0.1350840543479922,5.62166377746564,17.60708383533685,0.6075225038505305,0.6843499050046075,2.097614875625709,21.850217913483498
DH007,0,1,5.970546118461022,0.08536916116171336,5.426814462806345,34.13883505808747,1.2565969557251162,0.38157346456826635,1.4073808553626392,32.67250784048324
DH007,1,2,3.247287208652733,0.14482746458770912,2.258792663211098,23.351883828380487,0.30954467748630377,1.2083452423684784,2.4153870500772614,13.254608602222497
DH007,2,3,7.432846896168096,0.0743101591289752,4.035804574218889,20.57700103061966,1.5013869942169036,0.19146768993795354,1.4469804724616668,29.472897140608573
DH007,3,4,4.181992182105944,0.046739352425793725,0.3756101621359442,49.19988296354522,2.360150952756882,0.6849904172864023,1.088446809930318,37.543072427782995
DH007,4,5,9.47898399307046,0.04015227593373245,3.0466087695158794,43.339524751132736,2.2748699552278784,0.3262875167915728,0.7972154624407682,43.81769454010549
DH007,5,6,6.181216656780566,0.08028529276310484,0.9735339648928432,43.927495974270656,1.9719731040016815,0.5137348113611938,1.3344864646718597,40.71901941783221
DH007,6,7,10.064723902388057,0.041011305228480316,1.9744767582013563,19.705464857540242,2.1603370420311845,0.7602953799967966,1.0216891181609946,37.43356956229697
DH007,7,8,6.8726085663566305,0.11170072104830203,4.408313678340909,25.217449617254672,0.9637449364527703,0.2878695031776289,1.7792622232318702,26.024526896192313
DH007,8,9,4.34244374539071,0.08237467606718674,3.7772578845167946,34.71763442271979,1.2034918150379936,0.6143721116617935,1.51128749036698,34.36139372526725
DH007,9,10,11.874789075988787,0.02142170434171046,1.7459108199404714,46.18480904815843,2.996348247492642,0.0,0.5796713967830335,52.26619443896354
DH007,10,11,10.736398229496608,0.0,2.439376068954404,54.48181313337717,3.084465921014457,0.588327621214387,0.7823306245293109,55.11258600565366
DH007,11,12,4.638124104640679,0.11439806281053633,3.4907694135727416,19.63760100274434,0.6031642526947721,0.8468372323154576,1.9420603089470163,20.71447900083636
DH007,12,13,6.987585342938506,0.09201536507460402,2.6218547825563308,26.664762952669353,1.4504543026338952,0.8142858226794341,1.3805474266775155,34.56355099444947
DH007,13,14,8.243251403308173,0.08452198584902351,2.937993740886094,21.003930939653024,1.7925958510013933,0.8062447844297064,1.1367517157829923,32.047051259888555
DH007,14,15,5.885138429710908,0.10072670352415823,3.894907121883924,22.40598161611726,1.3740775029633028,0.6818749101255243,1.4327928647553678,25.71836244607667
DH008,0,1,4.544716097639748,0.02418664457595624,0.7509252822325183,28.702770881614093,2.322624525508942,0.6772194917128428,0.9268692346599706,39.170948872074185
DH008,1,2,13.263263375191087,0.0,0.0,52.50952071727133,3.3763977250299515,0.09997562015040906,0.16778136480380157,60.475742406806624
DH008,2,3,3.9269633903343513,0.1109436690801292,1.513275211795768,34.700781462044525,1.034093838997384,1.0526840477641422,1.7656285363227782,27.296692695091966
DH008,3,4,10.999935730389058,0.030654318182476714,0.0,51.788453429506816,2.3069814518385634,0.28330229148431363,1.0734678555315365,38.31365825879806
DH008,4,5,3.3093246652641892,0.10483109597585713,1.9813028002233244,36.54264730399775,0.7395750446926143,0.6983709293965927,1.6547249358773264,25.593265680973424
DH008,5,6,4.257775437632391,0.10074442801276663,6.734529301040823,26.96057245805539,1.3187506679520324,0.5812058151609854,1.5807794924195264,31.141606019797056
DH008,6,7,0.5221138638246279,0.10274683510198465,2.6854420331387665,11.05401120295792,0.6751831504873275,1.2477182617919265,1.9345942442927813,22.8926509586328
DH008,7,8,0.0,0.16419526142576318,5.045509038382819,17.371095717778807,0.3023031981638227,0.8867981448758895,2.155079310319765,18.102981823662553
DH008,8,9,11.780303050363187,0.07824496049662713,2.924082375859025,20.65418951482583,1.3745162266138506,0.5513548718378247,1.6060325559182997,32.08886618353147
DH008,9,10,5.131846088583398,0.07787709581796842,2.615970822941294,17.477605705307738,1.8623568089282545,0.3531794723850469,1.5778265641692761,32.41753841594975
DH008,10,11,1.4019986992271356,0.0862987327740832,5.462753374592635,20.482815165276723,1.3578257371858418,1.218078571172397,1.9153617366246645,26.570831092650245
DH008,11,12,6.920200528799709,0.060796812721763474,2.753438442525836,17.493971206113763,1.601986461669982,0.38208018699497465,1.3712520662012029,34.45021629778496
DH008,12,13,7.459946118586899,0.035629488146939836,3.002743167370964,54.0311811082546,2.8848560116774022,0.18752971526840873,0.7397567045761384,48.7329125498607
DH008,13,14,4.313528972075029,0.13796829594517518,3.659888935769782,25.497868665522265,1.15578458113439,1.2650482851444327,2.034247158094092,29.210737361479335
DH008,14,15,4.062702620280897,0.12041226087865169,5.404059538414032,22.004862289833625,0.7189608002075885,0.6804171934110772,1.5675380977219522,23.816178509196327
DH008,15,16,1.6321720866051974,0.09847824098603833,3.3866664984001247,17.510831925100142,0.7151902847362578,0.5508096755573552,2.0123332620139385,24.483096272692464
DH008,16,17,12.44408608039759,0.0,2.1911600023690077,56.68018719249247,3.506066588036279,0.5444768499517192,0.582161290744936,50.274422655436936
DH008,17,18,7.580362298888431,0.03731499005468647,3.417327130075948,36.53658239700525,2.205078089450711,0.6359846167816411,1.2095549654652888,45.87328455669047
DH008,18,19,2.4472769810115755,0.12549757222636165,7.432452492138278,7.139886933327848,0.3231721577185742,1.0137824510653761,2.1239356252605393,16.022961242226586
DH008,19,20,6.8041889549627985,0.12242069162034938,3.773590381800229,19.961490470175125,0.6792014702390721,1.0345910074666798,1.8430576389278084,22.936114027306704
DH008,20,21,9.566057257273084,0.003842429853514545,1.4207523930895534,40.84298612039161,2.8712002800383307,0.4036427738096382,0.44323862166066597,57.990008451562616
DH008,21,22,4.073302730101301,0.10112968320148759,6.007755246688129,24.01185030280343,0.7232898409980775,0.9256458751788593,1.6984820666367915,25.325057558155677
DH008,22,23,12.80259168075885,0.0,2.0891400459840077,44.51797663892787,2.7524623047789802,0.5670723202699167,0.5906620233167127,48.48837210549484
DH008,23,24,5.118287730538914,0.08108402119184245,1.639093291191299,25.922022394391796,2.318035775011328,0.5286307578638462,0.7659077878870019,40.62945031632333
DH009,0,1,5.463886755744955,0.08645011786379155,3.1399401119831696,33.90004472336638,1.5876524304917559,0.725041569411259,1.534405469441705,35.74696723089207
DH009,1,2,11.642416542282199,0.0,3.9630328932740184,40.70679519798067,2.8081018098741177,0.32048420441940967,0.4884721802430436,51.229883133059346
DH009,2,3,2.481302180601725,0.08287067072116251,2.9139681405512334,20.978393736523778,1.422227730392604,0.6980588987656972,1.5470571242008253,30.981669494922865
DH009,3,4,4.865119758037133,0.12993637584973805,3.6868416604596437,19.179737127558425,0.6329569493026563,1.0096829018951812,1.9663812083111982,17.59595253995164
DH009,4,5,3.2847098746899372,0.09505329155470864,4.93173875923528,21.818962188567184,0.6957781715067589,0.5635176085106857,1.9718525279987582,30.227746298895106
DH009,5,6,7.352180322294711,0.0852814035188792,0.5124528951181788,20.771206219860673,1.1590207242340558,0.8108450308370923,1.4974526374376829,27.216380540148478
DH009,6,7,8.568887162925153,0.046510204097304365,2.854652315652233,28.383914497861742,2.211617177380323,0.4705210048575361,0.8003031552621562,44.30552703977801
DH009,7,8,6.5223945942346315,0.07372439301000787,2.442928269147804,38.976819629413846,1.926690148082892,0.5277511333848547,1.152089463514887,38.902259291185146
DH009,8,9,3.640851796159258,0.11342106713420133,2.885468510111008,12.272639606517558,1.1042905112433576,0.8944044875262404,1.8960716013434737,23.72128186776729
DH009,9,10,4.969325618438302,0.14601439097415916,3.299592571357905,12.810796567976404,0.2983378641983305,0.5476272340766462,1.8820582548326406,21.800827788389107
DH009,10,11,0.3033620699435762,0.12748255317612972,2.558861765193126,18.019971348463034,0.590358257627277,0.7580031762763223,2.1232603106314727,16.279411407404755
DH009,11,12,11.448891218132982,0.034803012758027954,3.5239931196234653,41.30454951490729,2.3968912416488397,0.2003930676887538,0.8984318828976079,54.38730024271528
DH009,12,13,1.8976321148668687,0.12997182131020407,2.941241175729507,16.27818287890897,0.5264305917907766,0.875621031524839,1.9475057402198988,23.142271858593
DH009,13,14,7.505251873707038,0.08026606853924634,3.182091843511092,38.008976404710566,1.4852129890515686,0.6477835211389005,1.4969694780655864,40.13211908937659
DH009,14,15,1.5727688504943176,0.1559771998585372,3.642322498553371,8.2782210336077,0.6702779958063836,1.0348084191623375,2.3196540769031557,18.441176465349997
DH009,15,16,11.537344142670731,0.07176971080509342,1.5481290304731274,44.19176548605667,2.009476572287261,0.3972624797610611,1.3791130519657884,37.06062693079938
DH009,16,17,8.748072563105612,0.029869131147868974,1.685989894904927,36.31821701308119,2.55247063926728,0.4361101860785357,0.8439225873354745,47.95588209356541
DH009,17,18,9.108537251629802,0.05999240852923962,3.522945671130538,33.204217994876394,1.9840300251178096,0.44320923830860337,1.1455425995714867,42.52713558611392
DH009,18,19,2.9157085916654237,0.09543962213258067,4.190926714088606,23.537447709046045,1.5871403806747668,1.1539044361176882,1.556437107341443,36.03375113955156
DH009,19,20,6.413219271313992,0.047788406397127024,0.08485486686223132,29.709911758061203,1.3828206420201148,0.5069290524464233,1.166306336722242,39.19407413036317
DH009,20,21,8.372080902912918,0.08340837781394912,3.7598535333337697,24.9585555962898,1.3778094673816814,0.47022619800279447,1.4000653037861126,38.10182669525828
DH009,21,22,3.5272762543811123,0.07502725007420664,1.541204962667272,27.979524928049802,1.86639832042956,0.4189399156115039,1.3579418361914737,36.10234560785148
DH009,22,23,4.124505163126987,0.11069349846080528,5.2824479478427575,17.348818797139693,0.92415071635064,0.7945270138499932,1.6255584199836866,21.90083999073861
DH009,23,24,2.5286500386416475,0.1536552078988146,6.65229623110099,6.660412883506961,0.6950263409637634,0.9699716660035684,2.1292462347656356,15.057664952380552
DH009,24,25,6.665738260327576,0.03855438561180894,2.513733201309356,43.67917181277434,2.3898930309899717,0.38036715070964466,1.1096978835233864,42.8558694788796
DH009,25,26,2.9557875243144016,0.09932895715731496,0.0,17.8097349834572,0.8528274132771392,0.8547334926564425,1.6327321304147746,25.35974956673814
DH009,26,27,7.7234569489947535,0.07977327438331107,5.8599331929662455,34.28057393641203,1.3739319687175728,0.7567885392255147,1.3222379485001363,30.56968387663058
DH010,0,1,6.039827145482834,0.06147636161020171,3.146199705303824,29.61900279231046,1.8209890451379906,0.4612942912159853,1.3393554599147868,35.46449261421535
DH010,1,2,2.5660688410240238,0.10593369051462637,2.2549051816020986,24.48094416140519,1.1493440590864528,0.3706334713294642,1.7439042287200093,27.921105250172644
DH010,2,3,5.202894405342623,0.12395443995156144,4.538125030901126,4.7372214516819895,0.8271822749659165,0.7196500625425317,1.9582658252075078,22.12738932244604
DH010,3,4,7.186553052483452,0.0668287150421957,0.5617282921917037,30.88697927542535,1.2199433138608708,0.723136640465109,1.2117679663994223,36.91304259910736
